timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768076291635,550,2. POST Login-1,200,OK,Thread Group 1-49,text,true,,3833,187,100,100,http://localhost:8080/web/index.php/auth/login,549,0,1
1768076291090,1110,2. POST Login,200,OK,Thread Group 1-46,text,true,,4535,534,100,100,http://localhost:8080/web/index.php/auth/login,561,0,1
1768076291090,562,2. POST Login-0,302,Found,Thread Group 1-46,text,true,,698,347,100,100,http://localhost:8080/web/index.php/auth/validate,561,0,1
1768076291652,548,2. POST Login-1,200,OK,Thread Group 1-46,text,true,,3837,187,100,100,http://localhost:8080/web/index.php/auth/login,547,0,0
1768076291133,1070,2. POST Login,200,OK,Thread Group 1-56,text,true,,4504,533,100,100,http://localhost:8080/web/index.php/auth/login,532,0,1
1768076291133,532,2. POST Login-0,302,Found,Thread Group 1-56,text,true,,698,346,100,100,http://localhost:8080/web/index.php/auth/validate,532,0,1
1768076291665,538,2. POST Login-1,200,OK,Thread Group 1-56,text,true,,3806,187,100,100,http://localhost:8080/web/index.php/auth/login,538,0,1
1768076291094,1111,2. POST Login,200,OK,Thread Group 1-50,text,true,,4530,529,100,100,http://localhost:8080/web/index.php/auth/login,560,0,1
1768076291094,560,2. POST Login-0,302,Found,Thread Group 1-50,text,true,,698,342,100,100,http://localhost:8080/web/index.php/auth/validate,560,0,1
1768076291655,550,2. POST Login-1,200,OK,Thread Group 1-50,text,true,,3832,187,100,100,http://localhost:8080/web/index.php/auth/login,549,0,0
1768076291127,1081,2. POST Login,200,OK,Thread Group 1-52,text,true,,4525,534,100,100,http://localhost:8080/web/index.php/auth/login,531,0,1
1768076291127,531,2. POST Login-0,302,Found,Thread Group 1-52,text,true,,698,347,100,100,http://localhost:8080/web/index.php/auth/validate,531,0,1
1768076291658,550,2. POST Login-1,200,OK,Thread Group 1-52,text,true,,3827,187,100,100,http://localhost:8080/web/index.php/auth/login,549,0,1
1768076291137,1082,2. POST Login,200,OK,Thread Group 1-51,text,true,,4513,534,100,100,http://localhost:8080/web/index.php/auth/login,528,0,0
1768076291137,528,2. POST Login-0,302,Found,Thread Group 1-51,text,true,,698,347,100,100,http://localhost:8080/web/index.php/auth/validate,528,0,0
1768076291665,554,2. POST Login-1,200,OK,Thread Group 1-51,text,true,,3815,187,100,100,http://localhost:8080/web/index.php/auth/login,554,0,1
1768076291127,1094,2. POST Login,200,OK,Thread Group 1-17,text,true,,4509,535,100,100,http://localhost:8080/web/index.php/auth/login,541,0,1
1768076291127,541,2. POST Login-0,302,Found,Thread Group 1-17,text,true,,698,348,100,100,http://localhost:8080/web/index.php/auth/validate,541,0,1
1768076291668,553,2. POST Login-1,200,OK,Thread Group 1-17,text,true,,3811,187,100,100,http://localhost:8080/web/index.php/auth/login,552,0,1
1768076291137,1093,2. POST Login,200,OK,Thread Group 1-59,text,true,,4504,534,100,100,http://localhost:8080/web/index.php/auth/login,538,0,1
1768076291137,538,2. POST Login-0,302,Found,Thread Group 1-59,text,true,,698,347,100,100,http://localhost:8080/web/index.php/auth/validate,538,0,1
1768076291675,555,2. POST Login-1,200,OK,Thread Group 1-59,text,true,,3806,187,100,100,http://localhost:8080/web/index.php/auth/login,554,0,1
1768076291136,1094,2. POST Login,200,OK,Thread Group 1-61,text,true,,4535,529,100,100,http://localhost:8080/web/index.php/auth/login,549,0,1
1768076291136,549,2. POST Login-0,302,Found,Thread Group 1-61,text,true,,698,342,100,100,http://localhost:8080/web/index.php/auth/validate,549,0,1
1768076291685,545,2. POST Login-1,200,OK,Thread Group 1-61,text,true,,3837,187,100,100,http://localhost:8080/web/index.php/auth/login,545,0,1
1768076291157,1079,2. POST Login,200,OK,Thread Group 1-15,text,true,,4514,532,100,100,http://localhost:8080/web/index.php/auth/login,535,0,1
1768076291157,535,2. POST Login-0,302,Found,Thread Group 1-15,text,true,,698,345,100,100,http://localhost:8080/web/index.php/auth/validate,535,0,1
1768076291692,544,2. POST Login-1,200,OK,Thread Group 1-15,text,true,,3816,187,100,100,http://localhost:8080/web/index.php/auth/login,544,0,1
1768076291141,1095,2. POST Login,200,OK,Thread Group 1-57,text,true,,4507,536,100,100,http://localhost:8080/web/index.php/auth/login,551,0,1
1768076291141,552,2. POST Login-0,302,Found,Thread Group 1-57,text,true,,698,349,100,100,http://localhost:8080/web/index.php/auth/validate,551,0,1
1768076291693,543,2. POST Login-1,200,OK,Thread Group 1-57,text,true,,3809,187,100,100,http://localhost:8080/web/index.php/auth/login,543,0,0
1768076291181,1070,2. POST Login,200,OK,Thread Group 1-62,text,true,,4520,532,100,100,http://localhost:8080/web/index.php/auth/login,520,0,0
1768076291181,520,2. POST Login-0,302,Found,Thread Group 1-62,text,true,,698,345,100,100,http://localhost:8080/web/index.php/auth/validate,520,0,0
1768076291701,550,2. POST Login-1,200,OK,Thread Group 1-62,text,true,,3822,187,100,100,http://localhost:8080/web/index.php/auth/login,550,0,1
1768076291175,1082,2. POST Login,200,OK,Thread Group 1-53,text,true,,4517,531,100,100,http://localhost:8080/web/index.php/auth/login,526,0,1
