timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768076151259,61,3. View My Leave,200,OK,Thread Group 1-139,text,true,,4378,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,0
1768076151259,27,3. View My Leave-0,302,Found,Thread Group 1-139,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,0
1768076151286,34,3. View My Leave-1,200,OK,Thread Group 1-139,text,true,,3680,187,2,2,http://localhost:8080/web/index.php/auth/login,34,0,1
1768076151296,60,2. POST Login,200,OK,Thread Group 1-140,text,true,,4535,532,1,1,http://localhost:8080/web/index.php/auth/login,27,0,0
1768076151296,27,2. POST Login-0,302,Found,Thread Group 1-140,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,0
1768076151323,33,2. POST Login-1,200,OK,Thread Group 1-140,text,true,,3837,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768076151369,35,1. GET Login Page,200,OK,Thread Group 1-141,text,true,,3763,140,2,2,http://localhost:8080/web/index.php/auth/login,35,0,1
1768076151357,61,3. View My Leave,200,OK,Thread Group 1-140,text,true,,4385,385,2,2,http://localhost:8080/web/index.php/auth/login,26,0,0
1768076151357,26,3. View My Leave-0,302,Found,Thread Group 1-140,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,26,0,0
1768076151384,34,3. View My Leave-1,200,OK,Thread Group 1-140,text,true,,3687,187,2,2,http://localhost:8080/web/index.php/auth/login,34,0,0
1768076151404,65,2. POST Login,200,OK,Thread Group 1-141,text,true,,4516,532,2,2,http://localhost:8080/web/index.php/auth/login,30,0,1
1768076151404,30,2. POST Login-0,302,Found,Thread Group 1-141,text,true,,698,345,2,2,http://localhost:8080/web/index.php/auth/validate,30,0,1
1768076151434,35,2. POST Login-1,200,OK,Thread Group 1-141,text,true,,3818,187,2,2,http://localhost:8080/web/index.php/auth/login,35,0,1
1768076151460,35,1. GET Login Page,200,OK,Thread Group 1-142,text,true,,3788,140,2,2,http://localhost:8080/web/index.php/auth/login,35,0,1
1768076151469,62,3. View My Leave,200,OK,Thread Group 1-141,text,true,,4389,385,2,2,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076151469,28,3. View My Leave-0,302,Found,Thread Group 1-141,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768076151497,34,3. View My Leave-1,200,OK,Thread Group 1-141,text,true,,3691,187,2,2,http://localhost:8080/web/index.php/auth/login,34,0,1
1768076151496,65,2. POST Login,200,OK,Thread Group 1-142,text,true,,4532,533,1,1,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076151496,28,2. POST Login-0,302,Found,Thread Group 1-142,text,true,,698,346,1,1,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768076151524,37,2. POST Login-1,200,OK,Thread Group 1-142,text,true,,3834,187,1,1,http://localhost:8080/web/index.php/auth/login,37,0,1
1768076151568,36,1. GET Login Page,200,OK,Thread Group 1-143,text,true,,3766,140,2,2,http://localhost:8080/web/index.php/auth/login,36,0,0
1768076151561,66,3. View My Leave,200,OK,Thread Group 1-142,text,true,,4393,385,2,2,http://localhost:8080/web/index.php/auth/login,30,0,1
1768076151561,30,3. View My Leave-0,302,Found,Thread Group 1-142,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,30,0,1
1768076151591,36,3. View My Leave-1,200,OK,Thread Group 1-142,text,true,,3695,187,2,2,http://localhost:8080/web/index.php/auth/login,35,0,0
1768076151605,67,2. POST Login,200,OK,Thread Group 1-143,text,true,,4516,532,2,2,http://localhost:8080/web/index.php/auth/login,30,0,1
1768076151605,30,2. POST Login-0,302,Found,Thread Group 1-143,text,true,,698,345,2,2,http://localhost:8080/web/index.php/auth/validate,30,0,1
1768076151635,37,2. POST Login-1,200,OK,Thread Group 1-143,text,true,,3818,187,2,2,http://localhost:8080/web/index.php/auth/login,36,0,1
1768076151667,38,1. GET Login Page,200,OK,Thread Group 1-144,text,true,,3767,140,2,2,http://localhost:8080/web/index.php/auth/login,38,0,1
1768076151672,64,3. View My Leave,200,OK,Thread Group 1-143,text,true,,4401,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,1
1768076151672,28,3. View My Leave-0,302,Found,Thread Group 1-143,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,1
1768076151700,36,3. View My Leave-1,200,OK,Thread Group 1-143,text,true,,3703,187,2,2,http://localhost:8080/web/index.php/auth/login,35,0,0
1768076151706,64,2. POST Login,200,OK,Thread Group 1-144,text,true,,4518,536,2,2,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076151706,28,2. POST Login-0,302,Found,Thread Group 1-144,text,true,,698,349,2,2,http://localhost:8080/web/index.php/auth/validate,28,0,1
1768076151734,36,2. POST Login-1,200,OK,Thread Group 1-144,text,true,,3820,187,2,2,http://localhost:8080/web/index.php/auth/login,36,0,1
1768076151761,36,1. GET Login Page,200,OK,Thread Group 1-145,text,true,,3780,140,2,2,http://localhost:8080/web/index.php/auth/login,36,0,0
1768076151770,62,3. View My Leave,200,OK,Thread Group 1-144,text,true,,4402,385,2,2,http://localhost:8080/web/index.php/auth/login,28,0,1
1768076151770,28,3. View My Leave-0,302,Found,Thread Group 1-144,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,28,0,1
1768076151798,34,3. View My Leave-1,200,OK,Thread Group 1-144,text,true,,3704,187,2,2,http://localhost:8080/web/index.php/auth/login,33,0,1
1768076151798,62,2. POST Login,200,OK,Thread Group 1-145,text,true,,4516,532,1,1,http://localhost:8080/web/index.php/auth/login,27,0,1
1768076151798,27,2. POST Login-0,302,Found,Thread Group 1-145,text,true,,698,345,1,1,http://localhost:8080/web/index.php/auth/validate,27,0,1
1768076151825,35,2. POST Login-1,200,OK,Thread Group 1-145,text,true,,3818,187,1,1,http://localhost:8080/web/index.php/auth/login,35,0,1
1768076151862,39,1. GET Login Page,200,OK,Thread Group 1-146,text,true,,3780,140,2,2,http://localhost:8080/web/index.php/auth/login,39,0,1
1768076151860,67,3. View My Leave,200,OK,Thread Group 1-145,text,true,,4391,385,2,2,http://localhost:8080/web/index.php/auth/login,30,0,0
1768076151860,30,3. View My Leave-0,302,Found,Thread Group 1-145,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,30,0,0
1768076151890,37,3. View My Leave-1,200,OK,Thread Group 1-145,text,true,,3693,187,2,2,http://localhost:8080/web/index.php/auth/login,37,0,1
1768076151902,67,2. POST Login,200,OK,Thread Group 1-146,text,true,,4522,532,2,2,http://localhost:8080/web/index.php/auth/login,31,0,0
1768076151902,31,2. POST Login-0,302,Found,Thread Group 1-146,text,true,,698,345,2,2,http://localhost:8080/web/index.php/auth/validate,31,0,0
1768076151933,36,2. POST Login-1,200,OK,Thread Group 1-146,text,true,,3824,187,2,2,http://localhost:8080/web/index.php/auth/login,36,0,1
1768076151967,38,1. GET Login Page,200,OK,Thread Group 1-147,text,true,,3777,140,2,2,http://localhost:8080/web/index.php/auth/login,38,0,0
1768076151970,62,3. View My Leave,200,OK,Thread Group 1-146,text,true,,4373,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,1
1768076151970,28,3. View My Leave-0,302,Found,Thread Group 1-146,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,1
